ILEADSAddress,ILEADSStreet,CITY,STATE,fullSearch,lat,lon,lat_lon_combo
0,N BROADWAY / GUSTAV AVE,St. Louis,MO,"0 N BROADWAY / GUSTAV AVE, St. Louis, MO",,,
0,MICHIGAN AVE / WINNEBAGO ST,St. Louis,MO,"0 MICHIGAN AVE / WINNEBAGO ST, St. Louis, MO",,,
4500,OHIO ST,St. Louis,MO,"4500 OHIO ST, St. Louis, MO",,,
0,MCLARAN AVE / OXFORD LN,St. Louis,MO,"0 MCLARAN AVE / OXFORD LN, St. Louis, MO",,,
1228,MELVIN E COLLINS WALK,St. Louis,MO,"1228 MELVIN E COLLINS WALK, St. Louis, MO",,,
1400,KEALTY LN,St. Louis,MO,"1400 KEALTY LN, St. Louis, MO",,,
0,CABANNE AVE / CLARENDON AVE,St. Louis,MO,"0 CABANNE AVE / CLARENDON AVE, St. Louis, MO",,,
0,MAFFITT AVE / PRAIRIE AVE,St. Louis,MO,"0 MAFFITT AVE / PRAIRIE AVE, St. Louis, MO",,,
0,EVANS AVE / WHITTIER ST,St. Louis,MO,"0 EVANS AVE / WHITTIER ST, St. Louis, MO",,,
0,CABANNE AVE / HAMILTON AVE,St. Louis,MO,"0 CABANNE AVE / HAMILTON AVE, St. Louis, MO",,,
0,FAIR AVE / E KOSSUTH AVE,St. Louis,MO,"0 FAIR AVE / E KOSSUTH AVE, St. Louis, MO",,,
0,MCPHERSON AVE / WHITTIER ST,St. Louis,MO,"0 MCPHERSON AVE / WHITTIER ST, St. Louis, MO",,,
0,IVANHOE AVE / MCCUNE AVE,St. Louis,MO,"0 IVANHOE AVE / MCCUNE AVE, St. Louis, MO",,,
0,I 44 WESTBOUND / SOUTHWEST AVE,St. Louis,MO,"0 I 44 WESTBOUND / SOUTHWEST AVE, St. Louis, MO",,,
0,OXFORD LN / SWITZER AVE,St. Louis,MO,"0 OXFORD LN / SWITZER AVE, St. Louis, MO",,,
6425,MINNESOTA,St. Louis,MO,"6425 MINNESOTA, St. Louis, MO",,,
0,CATES AVE / UNION BLVD,St. Louis,MO,"0 CATES AVE / UNION BLVD, St. Louis, MO",,,
0,ARSENAL ST / CLIFTON AVE,St. Louis,MO,"0 ARSENAL ST / CLIFTON AVE, St. Louis, MO",,,
0,VIRGINIA AVE / WALSH ST,St. Louis,MO,"0 VIRGINIA AVE / WALSH ST, St. Louis, MO",,,
0,ALASKA AVE / EICHELBERGER ST,St. Louis,MO,"0 ALASKA AVE / EICHELBERGER ST, St. Louis, MO",,,
5000,I 64 - WESTBOUND,St. Louis,MO,"5000 I 64 - WESTBOUND, St. Louis, MO",,,
0,S 7TH ST / RUSSELL BLVD,St. Louis,MO,"0 S 7TH ST / RUSSELL BLVD, St. Louis, MO",,,
0,HADLEY ST / MONROE ST,St. Louis,MO,"0 HADLEY ST / MONROE ST, St. Louis, MO",,,
0,CLINTON ST / N FLORISSANT AVE,St. Louis,MO,"0 CLINTON ST / N FLORISSANT AVE, St. Louis, MO",,,
0,DAKOTA ST / VIRGINIA AVE,St. Louis,MO,"0 DAKOTA ST / VIRGINIA AVE, St. Louis, MO",,,
1440,CASTLE LN,St. Louis,MO,"1440 CASTLE LN, St. Louis, MO",,,
1226,MELVIN E COLLINS WALK,St. Louis,MO,"1226 MELVIN E COLLINS WALK, St. Louis, MO",,,
0,5020 DELMAR BLVD / N KINGSHIGH,St. Louis,MO,"0 5020 DELMAR BLVD / N KINGSHIGH, St. Louis, MO",,,
0,W FLORISSANT AVE / GENEVIEVE A,St. Louis,MO,"0 W FLORISSANT AVE / GENEVIEVE A, St. Louis, MO",,,
0,CARTER AVE / MARCUS AVE,St. Louis,MO,"0 CARTER AVE / MARCUS AVE, St. Louis, MO",,,
0,N FLORISSANT AVE / E GRAND BLV,St. Louis,MO,"0 N FLORISSANT AVE / E GRAND BLV, St. Louis, MO",,,
0,BEACON AVE / THEODORE AVE,St. Louis,MO,"0 BEACON AVE / THEODORE AVE, St. Louis, MO",,,
0,BELT AVE / CLEMENS AVE,St. Louis,MO,"0 BELT AVE / CLEMENS AVE, St. Louis, MO",,,
1615,OFALLON ST,St. Louis,MO,"1615 OFALLON ST, St. Louis, MO",,,
124,W POEPPING ST,St. Louis,MO,"124 W POEPPING ST, St. Louis, MO",,,
0,N 16TH ST / PRESERVATION PL,St. Louis,MO,"0 N 16TH ST / PRESERVATION PL, St. Louis, MO",,,
0,N GRAND BLVD / LINDELL BLVD,St. Louis,MO,"0 N GRAND BLVD / LINDELL BLVD, St. Louis, MO",,,
0,E. DAVIS / POLK,St. Louis,MO,"0 E. DAVIS / POLK, St. Louis, MO",,,
0,MAFFITT AVE / N SPRING AVE,St. Louis,MO,"0 MAFFITT AVE / N SPRING AVE, St. Louis, MO",,,
0,EICHELBERGER ST / VIRGINIA AVE,St. Louis,MO,"0 EICHELBERGER ST / VIRGINIA AVE, St. Louis, MO",,,
0,S 1ST ST / GASCONADE ST,St. Louis,MO,"0 S 1ST ST / GASCONADE ST, St. Louis, MO",,,
0,MAFFITT AVE / N NEWSTEAD AVE,St. Louis,MO,"0 MAFFITT AVE / N NEWSTEAD AVE, St. Louis, MO",,,
0,GENEVIEVE AVE / HARNEY AVE,St. Louis,MO,"0 GENEVIEVE AVE / HARNEY AVE, St. Louis, MO",,,
1447,E ADELAIDE AVE,St. Louis,MO,"1447 E ADELAIDE AVE, St. Louis, MO",,,
1019,N SKINKER PKWY,St. Louis,MO,"1019 N SKINKER PKWY, St. Louis, MO",,,
0,N GRAND BLVD / SAMUEL SHEPARD,St. Louis,MO,"0 N GRAND BLVD / SAMUEL SHEPARD, St. Louis, MO",,,
0,OHIO AVE / WYOMING ST,St. Louis,MO,"0 OHIO AVE / WYOMING ST, St. Louis, MO",,,
0,ARSENAL ST / MACKLIND AVE,St. Louis,MO,"0 ARSENAL ST / MACKLIND AVE, St. Louis, MO",,,
0,CHOUTEAU AVE / DILLON CT,St. Louis,MO,"0 CHOUTEAU AVE / DILLON CT, St. Louis, MO",,,
1,BARNES JEWISH PLZ,St. Louis,MO,"1 BARNES JEWISH PLZ, St. Louis, MO",,,
0,EXIT 247 / I 70 WESTBOUND,St. Louis,MO,"0 EXIT 247 / I 70 WESTBOUND, St. Louis, MO",,,
0,OFALLON ST / N TUCKER BLVD,St. Louis,MO,"0 OFALLON ST / N TUCKER BLVD, St. Louis, MO",,,
0,W FLORISSANT AVE / SHREVE AVE,St. Louis,MO,"0 W FLORISSANT AVE / SHREVE AVE, St. Louis, MO",,,
0,ARSENAL ST / S COMPTON AVE,St. Louis,MO,"0 ARSENAL ST / S COMPTON AVE, St. Louis, MO",,,
0,CLAY AVE / NATURAL BRIDGE AVE,St. Louis,MO,"0 CLAY AVE / NATURAL BRIDGE AVE, St. Louis, MO",,,
0,S 4TH ST / SPRUCE ST,St. Louis,MO,"0 S 4TH ST / SPRUCE ST, St. Louis, MO",,,
0,N BROADWAY / HUMBOLDT AVE,St. Louis,MO,"0 N BROADWAY / HUMBOLDT AVE, St. Louis, MO",,,
NA,N 15TH ST,St. Louis,MO,"NA N 15TH ST, St. Louis, MO",,,
2400,COLEMAN AVE,St. Louis,MO,"2400 COLEMAN AVE, St. Louis, MO",,,
0,ATHLONE AVE / E CARTER AVE,St. Louis,MO,"0 ATHLONE AVE / E CARTER AVE, St. Louis, MO",,,
0,FAIR AVE / FARLIN AVE,St. Louis,MO,"0 FAIR AVE / FARLIN AVE, St. Louis, MO",,,
0,LABADIE AVE / MARCUS AVE,St. Louis,MO,"0 LABADIE AVE / MARCUS AVE, St. Louis, MO",,,
0,GAMBLE ST / GLASGOW AVE,St. Louis,MO,"0 GAMBLE ST / GLASGOW AVE, St. Louis, MO",,,
0,BENNETT CT / SOUTHWEST AVE,St. Louis,MO,"0 BENNETT CT / SOUTHWEST AVE, St. Louis, MO",,,
0,HAMILTON AVE / SAINT LOUIS AVE,St. Louis,MO,"0 HAMILTON AVE / SAINT LOUIS AVE, St. Louis, MO",,,
0,N JEFFERSON AVE / OLIVE ST,St. Louis,MO,"0 N JEFFERSON AVE / OLIVE ST, St. Louis, MO",,,
0,N KINGSHIGHWAY BLVD / LEXINGTO,St. Louis,MO,"0 N KINGSHIGHWAY BLVD / LEXINGTO, St. Louis, MO",,,
0,N 21ST ST / BRANCH ST,St. Louis,MO,"0 N 21ST ST / BRANCH ST, St. Louis, MO",,,
0,N BROADWAY / SWERINGEN AVE,St. Louis,MO,"0 N BROADWAY / SWERINGEN AVE, St. Louis, MO",,,
0,CHILDRENS PL / S KINGSHIGHWAY,St. Louis,MO,"0 CHILDRENS PL / S KINGSHIGHWAY, St. Louis, MO",,,
0,S 1ST ST / CEDAR ST,St. Louis,MO,"0 S 1ST ST / CEDAR ST, St. Louis, MO",,,
7858,RIO TINTO PL,St. Louis,MO,"7858 RIO TINTO PL, St. Louis, MO",,,
0,JUNIATA ST / S SPRING AVE,St. Louis,MO,"0 JUNIATA ST / S SPRING AVE, St. Louis, MO",,,
0,BEETHOVEN AVE / MORGANFORD RD,St. Louis,MO,"0 BEETHOVEN AVE / MORGANFORD RD, St. Louis, MO",,,
0,DURANT AVE / THEKLA AVE,St. Louis,MO,"0 DURANT AVE / THEKLA AVE, St. Louis, MO",,,
0,HODIAMONT AVE / N SKINKER BLVD,St. Louis,MO,"0 HODIAMONT AVE / N SKINKER BLVD, St. Louis, MO",,,
0,N 13TH ST / OFALLON ST,St. Louis,MO,"0 N 13TH ST / OFALLON ST, St. Louis, MO",,,
1140,N. KINGSHIGHWAY,St. Louis,MO,"1140 N. KINGSHIGHWAY, St. Louis, MO",,,
0,EMERSON AVE / W FLORISSANT AVE,St. Louis,MO,"0 EMERSON AVE / W FLORISSANT AVE, St. Louis, MO",,,
4216,E KOSSUTH AVE,St. Louis,MO,"4216 E KOSSUTH AVE, St. Louis, MO",,,
0,BATES ST AND VIRGINIA,St. Louis,MO,"0 BATES ST AND VIRGINIA, St. Louis, MO",,,
4274,E ASHLAND AVE,St. Louis,MO,"4274 E ASHLAND AVE, St. Louis, MO",,,
0,ATHLONE AVE / PENROSE ST,St. Louis,MO,"0 ATHLONE AVE / PENROSE ST, St. Louis, MO",,,
917,OFALLON ST,St. Louis,MO,"917 OFALLON ST, St. Louis, MO",,,
0,N 11TH ST / ANGELICA ST,St. Louis,MO,"0 N 11TH ST / ANGELICA ST, St. Louis, MO",,,
0,S KINGSHIGHWAY BLVD / S VANDEV,St. Louis,MO,"0 S KINGSHIGHWAY BLVD / S VANDEV, St. Louis, MO",,,
0,N BROADWAY / MARKET ST,St. Louis,MO,"0 N BROADWAY / MARKET ST, St. Louis, MO",,,
5517,ORIOLE ST,St. Louis,MO,"5517 ORIOLE ST, St. Louis, MO",,,
4232,W GARFIELD AVE,St. Louis,MO,"4232 W GARFIELD AVE, St. Louis, MO",,,
0,GRESHAM AVE / MACKLIND AVE,St. Louis,MO,"0 GRESHAM AVE / MACKLIND AVE, St. Louis, MO",,,
0,CLARA AVE / CLEMENS AVE,St. Louis,MO,"0 CLARA AVE / CLEMENS AVE, St. Louis, MO",,,
0,LACLEDES LANDING BLVD / S LEON,St. Louis,MO,"0 LACLEDES LANDING BLVD / S LEON, St. Louis, MO",,,
1315,CONVENTION PZ,St. Louis,MO,"1315 CONVENTION PZ, St. Louis, MO",,,
0,S JEFFERSON AVE / LAFAYETTE AV,St. Louis,MO,"0 S JEFFERSON AVE / LAFAYETTE AV, St. Louis, MO",,,
0,N 19TH ST / E GRAND BLVD,St. Louis,MO,"0 N 19TH ST / E GRAND BLVD, St. Louis, MO",,,
0,CALIFORNIA AVE / OSCEOLA ST,St. Louis,MO,"0 CALIFORNIA AVE / OSCEOLA ST, St. Louis, MO",,,
0,BATES ST / S COMPTON AVE,St. Louis,MO,"0 BATES ST / S COMPTON AVE, St. Louis, MO",,,
0,GREER AVE / MARCUS AVE,St. Louis,MO,"0 GREER AVE / MARCUS AVE, St. Louis, MO",,,
0,RUSKIN AVE / THEKLA AVE,St. Louis,MO,"0 RUSKIN AVE / THEKLA AVE, St. Louis, MO",,,
4255,W COTE BRILLIANTE AVE,St. Louis,MO,"4255 W COTE BRILLIANTE AVE, St. Louis, MO",,,
0,S 4TH ST / POPLAR ST,St. Louis,MO,"0 S 4TH ST / POPLAR ST, St. Louis, MO",,,
0,E CARTER AVE / HARRIS AVE,St. Louis,MO,"0 E CARTER AVE / HARRIS AVE, St. Louis, MO",,,
0,S 13TH ST / HICKORY ST,St. Louis,MO,"0 S 13TH ST / HICKORY ST, St. Louis, MO",,,
0,N 9TH ST / COLE ST,St. Louis,MO,"0 N 9TH ST / COLE ST, St. Louis, MO",,,
0,ARLINGTON AVE / MAFFITT AVE,St. Louis,MO,"0 ARLINGTON AVE / MAFFITT AVE, St. Louis, MO",,,
0,N BROADWAY / E DE SOTO AVE,St. Louis,MO,"0 N BROADWAY / E DE SOTO AVE, St. Louis, MO",,,
0,ALFRED AVE / TAFT AVE,St. Louis,MO,"0 ALFRED AVE / TAFT AVE, St. Louis, MO",,,
0,N 11TH ST / CONVENTION PZ,St. Louis,MO,"0 N 11TH ST / CONVENTION PZ, St. Louis, MO",,,
0,IOWA AVE / MERAMEC ST,St. Louis,MO,"0 IOWA AVE / MERAMEC ST, St. Louis, MO",,,
0,HALL ST / SALISBURY ST,St. Louis,MO,"0 HALL ST / SALISBURY ST, St. Louis, MO",,,
0,DR MARTIN LUTHER KING DR / N L,St. Louis,MO,"0 DR MARTIN LUTHER KING DR / N L, St. Louis, MO",,,
0,HODIAMONT AVE / JULIAN AVE,St. Louis,MO,"0 HODIAMONT AVE / JULIAN AVE, St. Louis, MO",,,
0,GILMORE AVE / THEODORE AVE,St. Louis,MO,"0 GILMORE AVE / THEODORE AVE, St. Louis, MO",,,
0,E DE SOTO AVE / EMILY ST,St. Louis,MO,"0 E DE SOTO AVE / EMILY ST, St. Louis, MO",,,
0,BATES ST / LEONA ST,St. Louis,MO,"0 BATES ST / LEONA ST, St. Louis, MO",,,
1844,OFALLON ST,St. Louis,MO,"1844 OFALLON ST, St. Louis, MO",,,
0,CARTER AVE / SHREVE AVE,St. Louis,MO,"0 CARTER AVE / SHREVE AVE, St. Louis, MO",,,
4902,E FINNEY AVE,St. Louis,MO,"4902 E FINNEY AVE, St. Louis, MO",,,
1900,E ADELAIDE AVE,St. Louis,MO,"1900 E ADELAIDE AVE, St. Louis, MO",,,
0,N 4TH ST / WASHINGTON AVE,St. Louis,MO,"0 N 4TH ST / WASHINGTON AVE, St. Louis, MO",,,
0,CASS AVE / N JEFFERSON AVE,St. Louis,MO,"0 CASS AVE / N JEFFERSON AVE, St. Louis, MO",,,
0,BELT AVE / LABADIE AVE,St. Louis,MO,"0 BELT AVE / LABADIE AVE, St. Louis, MO",,,
0,N BOYLE AVE / LACLEDE AVE,St. Louis,MO,"0 N BOYLE AVE / LACLEDE AVE, St. Louis, MO",,,
0,SHENANDOAH AVE / THURMAN AVE,St. Louis,MO,"0 SHENANDOAH AVE / THURMAN AVE, St. Louis, MO",,,
0,CLAYTON RD / S SKINKER BLVD,St. Louis,MO,"0 CLAYTON RD / S SKINKER BLVD, St. Louis, MO",,,
0,TEMPLE PL / WELLS AVE,St. Louis,MO,"0 TEMPLE PL / WELLS AVE, St. Louis, MO",,,
0,S SPRING AVE / THOLOZAN AVE,St. Louis,MO,"0 S SPRING AVE / THOLOZAN AVE, St. Louis, MO",,,
0,N 11TH ST / SALISBURY ST,St. Louis,MO,"0 N 11TH ST / SALISBURY ST, St. Louis, MO",,,
0,HALL ST/ ADELAIDE,St. Louis,MO,"0 HALL ST/ ADELAIDE, St. Louis, MO",,,
0,N 1ST ST / LACLEDES LANDING BL,St. Louis,MO,"0 N 1ST ST / LACLEDES LANDING BL, St. Louis, MO",,,
0,S BROADWAY / STANSBURY ST,St. Louis,MO,"0 S BROADWAY / STANSBURY ST, St. Louis, MO",,,
0,HARNEY AVE / UNION BLVD,St. Louis,MO,"0 HARNEY AVE / UNION BLVD, St. Louis, MO",,,
4225,E SACRAMENTO AVE,St. Louis,MO,"4225 E SACRAMENTO AVE, St. Louis, MO",,,
0,CHESTNUT ST / MEMORIAL DR,St. Louis,MO,"0 CHESTNUT ST / MEMORIAL DR, St. Louis, MO",,,
0,MACKLIND AVE / MANCHESTER AVE,St. Louis,MO,"0 MACKLIND AVE / MANCHESTER AVE, St. Louis, MO",,,
0,CALVARY/NORTH BROADWAY,St. Louis,MO,"0 CALVARY/NORTH BROADWAY, St. Louis, MO",,,
0,BRENNAN ST / FERRIS AVE,St. Louis,MO,"0 BRENNAN ST / FERRIS AVE, St. Louis, MO",,,
2018,E PRAIRIE AVE,St. Louis,MO,"2018 E PRAIRIE AVE, St. Louis, MO",,,
0,LOUISIANA AVE / WINNEBAGO ST,St. Louis,MO,"0 LOUISIANA AVE / WINNEBAGO ST, St. Louis, MO",,,
0,LUCAS AVE / N TUCKER BLVD,St. Louis,MO,"0 LUCAS AVE / N TUCKER BLVD, St. Louis, MO",,,
0,DELOR ST / LOUISIANA AVE,St. Louis,MO,"0 DELOR ST / LOUISIANA AVE, St. Louis, MO",,,
0,N 9TH ST / LOCUST ST,St. Louis,MO,"0 N 9TH ST / LOCUST ST, St. Louis, MO",,,
0,GOODFELLOW BLVD / NORTHCREST L,St. Louis,MO,"0 GOODFELLOW BLVD / NORTHCREST L, St. Louis, MO",,,
0,RIVERVIEW BLVD / SALOMA AVE,St. Louis,MO,"0 RIVERVIEW BLVD / SALOMA AVE, St. Louis, MO",,,
0,PAGE BLVD / PENDLETON AVE,St. Louis,MO,"0 PAGE BLVD / PENDLETON AVE, St. Louis, MO",,,
0,SWITZER AVE / TARA LN,St. Louis,MO,"0 SWITZER AVE / TARA LN, St. Louis, MO",,,
4227,E COOK AVE,St. Louis,MO,"4227 E COOK AVE, St. Louis, MO",,,
0,EICHELBERGER ST / S GRAND BLVD,St. Louis,MO,"0 EICHELBERGER ST / S GRAND BLVD, St. Louis, MO",,,
4252,W PAGE BLVD,St. Louis,MO,"4252 W PAGE BLVD, St. Louis, MO",,,
0,SAMUEL SHEPARD DR / N THERESA,St. Louis,MO,"0 SAMUEL SHEPARD DR / N THERESA, St. Louis, MO",,,
0,SAN FRANCISCO AVE / SHREVE AVE,St. Louis,MO,"0 SAN FRANCISCO AVE / SHREVE AVE, St. Louis, MO",,,
0,BIRCHER BLVD / QUEENS AVE,St. Louis,MO,"0 BIRCHER BLVD / QUEENS AVE, St. Louis, MO",,,
0,CARR ST / N TUCKER BLVD,St. Louis,MO,"0 CARR ST / N TUCKER BLVD, St. Louis, MO",,,
813,W COURTOIS ST,St. Louis,MO,"813 W COURTOIS ST, St. Louis, MO",,,
815,OFALLON ST,St. Louis,MO,"815 OFALLON ST, St. Louis, MO",,,
0,GRAVOIS AVE / I 55 SOUTHBOUND,St. Louis,MO,"0 GRAVOIS AVE / I 55 SOUTHBOUND, St. Louis, MO",,,
0,CASS AVE / N SPRING AVE,St. Louis,MO,"0 CASS AVE / N SPRING AVE, St. Louis, MO",,,
0,CASS AVE / I 44 WESTBOUND,St. Louis,MO,"0 CASS AVE / I 44 WESTBOUND, St. Louis, MO",,,
0,CLARA AVE / COTE BRILLIANTE AV,St. Louis,MO,"0 CLARA AVE / COTE BRILLIANTE AV, St. Louis, MO",,,
0,GANO / N. BROADWAY,St. Louis,MO,"0 GANO / N. BROADWAY, St. Louis, MO",,,
0,N 13TH ST / CHESTNUT ST,St. Louis,MO,"0 N 13TH ST / CHESTNUT ST, St. Louis, MO",,,
0,GREER AVE / N NEWSTEAD AVE,St. Louis,MO,"0 GREER AVE / N NEWSTEAD AVE, St. Louis, MO",,,
4124,W CARTER AVE,St. Louis,MO,"4124 W CARTER AVE, St. Louis, MO",,,
0,N 10TH ST / LA BEAUME ST,St. Louis,MO,"0 N 10TH ST / LA BEAUME ST, St. Louis, MO",,,
0,POPE AVE / ROSALIE ST,St. Louis,MO,"0 POPE AVE / ROSALIE ST, St. Louis, MO",,,
0,ANN AVE / INDIANA AVE,St. Louis,MO,"0 ANN AVE / INDIANA AVE, St. Louis, MO",,,
0,ALABAMA AVE / MARCEAU ST,St. Louis,MO,"0 ALABAMA AVE / MARCEAU ST, St. Louis, MO",,,
0,UNKNOWN CITY OF ST LOUIS,St. Louis,MO,"0 UNKNOWN CITY OF ST LOUIS, St. Louis, MO",,,
0,DELOR ST / MINNESOTA AVE,St. Louis,MO,"0 DELOR ST / MINNESOTA AVE, St. Louis, MO",,,
0,TOWER GROVE AVE / VISTA AVE,St. Louis,MO,"0 TOWER GROVE AVE / VISTA AVE, St. Louis, MO",,,
0,INTERSTATE 70 / SHREVE AVE,St. Louis,MO,"0 INTERSTATE 70 / SHREVE AVE, St. Louis, MO",,,
0,CLARA AVE / HEBERT ST,St. Louis,MO,"0 CLARA AVE / HEBERT ST, St. Louis, MO",,,
0,I 270 WESTBOUND / RIVERVIEW BL,St. Louis,MO,"0 I 270 WESTBOUND / RIVERVIEW BL, St. Louis, MO",,,
0,CHOUTEAU AVE / MANCHESTER AVE,St. Louis,MO,"0 CHOUTEAU AVE / MANCHESTER AVE, St. Louis, MO",,,
0,N COMPTON AVE / DR MARTIN LUTH,St. Louis,MO,"0 N COMPTON AVE / DR MARTIN LUTH, St. Louis, MO",,,
2115,E GRAND BLVD,St. Louis,MO,"2115 E GRAND BLVD, St. Louis, MO",,,
0,N 20TH ST / MULLANPHY ST,St. Louis,MO,"0 N 20TH ST / MULLANPHY ST, St. Louis, MO",,,
0,MICHIGAN AVE / QUINCY ST,St. Louis,MO,"0 MICHIGAN AVE / QUINCY ST, St. Louis, MO",,,
0,GRAVOIS AVE / NEBRASKA AVE,St. Louis,MO,"0 GRAVOIS AVE / NEBRASKA AVE, St. Louis, MO",,,
0,ADELAIDE AVE / ZEALAND ST,St. Louis,MO,"0 ADELAIDE AVE / ZEALAND ST, St. Louis, MO",,,
0,UNION BLVD / WELLS AVE,St. Louis,MO,"0 UNION BLVD / WELLS AVE, St. Louis, MO",,,
0,NORTH POINTE BLVD / RIVERVIEW,St. Louis,MO,"0 NORTH POINTE BLVD / RIVERVIEW, St. Louis, MO",,,
0,N 17TH ST / CASS AVE,St. Louis,MO,"0 N 17TH ST / CASS AVE, St. Louis, MO",,,
0,I 55 NORTHBOUND,St. Louis,MO,"0 I 55 NORTHBOUND, St. Louis, MO",,,
0,ART HILL PL / OAKLAND AVE,St. Louis,MO,"0 ART HILL PL / OAKLAND AVE, St. Louis, MO",,,
0,S 10TH ST / CHOUTEAU AVE,St. Louis,MO,"0 S 10TH ST / CHOUTEAU AVE, St. Louis, MO",,,
0,N 16TH ST / ST CHARLES ST,St. Louis,MO,"0 N 16TH ST / ST CHARLES ST, St. Louis, MO",,,
0,GRAHAM ST / VICTORIA AVE,St. Louis,MO,"0 GRAHAM ST / VICTORIA AVE, St. Louis, MO",,,
0,ALASKA AVE / SCHIRMER ST,St. Louis,MO,"0 ALASKA AVE / SCHIRMER ST, St. Louis, MO",,,
0,ARKANSAS AVE / MAGNOLIA AVE,St. Louis,MO,"0 ARKANSAS AVE / MAGNOLIA AVE, St. Louis, MO",,,
0,BELT AVE / SAINT LOUIS AVE,St. Louis,MO,"0 BELT AVE / SAINT LOUIS AVE, St. Louis, MO",,,
0,S 7TH ST / GRATIOT ST,St. Louis,MO,"0 S 7TH ST / GRATIOT ST, St. Louis, MO",,,
0,S GRAND BLVD / KLOCKE ST,St. Louis,MO,"0 S GRAND BLVD / KLOCKE ST, St. Louis, MO",,,
0,GRAND DR / LOUGHBOROUGH DR,St. Louis,MO,"0 GRAND DR / LOUGHBOROUGH DR, St. Louis, MO",,,
1122,E LINTON AVE,St. Louis,MO,"1122 E LINTON AVE, St. Louis, MO",,,
0,MIMIKA AVE / THEKLA AVE,St. Louis,MO,"0 MIMIKA AVE / THEKLA AVE, St. Louis, MO",,,
0,AUBERT AVE / PAGE BLVD,St. Louis,MO,"0 AUBERT AVE / PAGE BLVD, St. Louis, MO",,,
0,GOODFELLOW BLVD / INTERSTATE 7,St. Louis,MO,"0 GOODFELLOW BLVD / INTERSTATE 7, St. Louis, MO",,,
0,ALDINE AVE / N TAYLOR AVE,St. Louis,MO,"0 ALDINE AVE / N TAYLOR AVE, St. Louis, MO",,,
0,N 7TH ST / OLIVE ST,St. Louis,MO,"0 N 7TH ST / OLIVE ST, St. Louis, MO",,,
0,DAVIDSON AVE / LILLIAN AVE,St. Louis,MO,"0 DAVIDSON AVE / LILLIAN AVE, St. Louis, MO",,,
0,N KINGSHIGHWAY BLVD / MARYLAND,St. Louis,MO,"0 N KINGSHIGHWAY BLVD / MARYLAND, St. Louis, MO",,,
0,MEMORIAL DR / PINE ST,St. Louis,MO,"0 MEMORIAL DR / PINE ST, St. Louis, MO",,,
0,S GRAND BLVD / SHAW PL,St. Louis,MO,"0 S GRAND BLVD / SHAW PL, St. Louis, MO",,,
851,N SKNINKER BLVD,St. Louis,MO,"851 N SKNINKER BLVD, St. Louis, MO",,,
0,GIMBLIN ST / PEGGY CT,St. Louis,MO,"0 GIMBLIN ST / PEGGY CT, St. Louis, MO",,,
0,N 23RD ST / MARKET ST,St. Louis,MO,"0 N 23RD ST / MARKET ST, St. Louis, MO",,,
0,S BROADWAY / MERAMEC AVE,St. Louis,MO,"0 S BROADWAY / MERAMEC AVE, St. Louis, MO",,,
0,W BELLE PL / WHITTIER ST,St. Louis,MO,"0 W BELLE PL / WHITTIER ST, St. Louis, MO",,,
0,W BELLE PL / N NEWSTEAD AVE,St. Louis,MO,"0 W BELLE PL / N NEWSTEAD AVE, St. Louis, MO",,,
0,GRAVOIS AVE / S JEFFERSON AVE,St. Louis,MO,"0 GRAVOIS AVE / S JEFFERSON AVE, St. Louis, MO",,,
4528,POPE,St. Louis,MO,"4528 POPE, St. Louis, MO",,,
0,N BROADWAY / MOUND ST,St. Louis,MO,"0 N BROADWAY / MOUND ST, St. Louis, MO",,,
0,RIDGE AVE / UNION BLVD,St. Louis,MO,"0 RIDGE AVE / UNION BLVD, St. Louis, MO",,,
4237,W SACRAMENTO AVE,St. Louis,MO,"4237 W SACRAMENTO AVE, St. Louis, MO",,,
4206,E KOSSUTH AVE,St. Louis,MO,"4206 E KOSSUTH AVE, St. Louis, MO",,,
0,LINTON AVE / PENROSE ST,St. Louis,MO,"0 LINTON AVE / PENROSE ST, St. Louis, MO",,,
0,N 11TH ST / OFALLON ST,St. Louis,MO,"0 N 11TH ST / OFALLON ST, St. Louis, MO",,,
1414,DESOTO AVE,St. Louis,MO,"1414 DESOTO AVE, St. Louis, MO",,,
1200,CONVENTION PZ,St. Louis,MO,"1200 CONVENTION PZ, St. Louis, MO",,,
0,S BROADWAY / CERRE ST,St. Louis,MO,"0 S BROADWAY / CERRE ST, St. Louis, MO",,,
0,CHIPPEWA ST / S JEFFERSON AVE,St. Louis,MO,"0 CHIPPEWA ST / S JEFFERSON AVE, St. Louis, MO",,,
0,S 9TH ST / LEBANON DR,St. Louis,MO,"0 S 9TH ST / LEBANON DR, St. Louis, MO",,,
0,CHIPPEWA ST / ILLINOIS AVE,St. Louis,MO,"0 CHIPPEWA ST / ILLINOIS AVE, St. Louis, MO",,,
0,W BELLE PL / N SARAH ST,St. Louis,MO,"0 W BELLE PL / N SARAH ST, St. Louis, MO",,,
0,N 6TH ST / OLIVE ST,St. Louis,MO,"0 N 6TH ST / OLIVE ST, St. Louis, MO",,,
1427,E GRAND BLVD,St. Louis,MO,"1427 E GRAND BLVD, St. Louis, MO",,,
1213,BRISTOL LN,St. Louis,MO,"1213 BRISTOL LN, St. Louis, MO",,,
0,LOWELL ST / WALL ST,St. Louis,MO,"0 LOWELL ST / WALL ST, St. Louis, MO",,,
